company_size,annual_revenue_k,website_visits_30d,email_opens_30d,demo_requests_30d,form_submissions_30d,days_since_last_contact,lead_source,industry,decision_maker_engaged,converted
39,450.14,4,4,0,1,23,outbound,saas,False,0
36,3240.75,12,6,2,4,54,referral,healthcare,False,1
135,154.33,11,3,0,0,16,referral,services,True,0
44,944.01,13,5,0,0,4,social,ecommerce,False,0
164,1568.56,15,4,0,2,31,paid_search,saas,False,0
227,46.27,18,5,1,1,28,outbound,ecommerce,False,0
30,742.65,11,2,0,0,75,referral,finance,False,0
5,900.91,12,5,2,2,108,organic,healthcare,False,0
126,377.16,7,9,2,1,3,organic,saas,False,1
42,258.16,15,2,1,0,15,outbound,healthcare,True,1
27,272.96,10,2,1,2,36,organic,ecommerce,False,1
34,354.76,17,5,0,0,24,paid_search,ecommerce,False,0
39,364.27,15,1,0,0,22,paid_search,saas,False,0
154,301.64,13,6,0,2,2,organic,services,False,1
62,349.16,6,6,1,0,7,paid_search,saas,False,1
152,1620.99,16,5,1,3,9,social,saas,False,0
81,146.29,12,3,1,0,11,organic,saas,False,0
43,85.71,15,8,1,1,43,outbound,healthcare,True,0
40,1647.12,8,1,0,1,13,outbound,ecommerce,False,0
86,406.66,7,0,0,1,18,paid_search,saas,False,0
105,334.21,13,1,1,1,42,organic,ecommerce,False,0
121,440.88,13,7,1,1,12,referral,finance,False,1
44,607.45,8,2,1,3,12,organic,ecommerce,False,0
63,291.77,13,5,0,0,7,paid_search,services,False,0
87,817.24,9,5,1,0,1,outbound,ecommerce,False,0
40,188.24,10,2,0,3,26,outbound,saas,False,0
22,364.37,9,3,2,0,43,social,services,False,0
29,53.8,10,2,0,2,3,paid_search,services,False,0
45,1591.19,15,5,0,0,17,social,ecommerce,True,0
93,413.19,6,7,0,2,22,social,services,True,0
149,963.05,12,4,1,0,12,paid_search,healthcare,False,0
18,793.6,19,5,2,0,3,referral,ecommerce,True,1
34,853.9,8,2,0,0,28,organic,services,False,0
41,488.93,12,4,0,1,2,organic,finance,False,0
103,726.49,9,3,0,0,3,referral,ecommerce,True,1
36,188.43,13,5,0,4,6,organic,healthcare,False,1
39,152.75,8,6,0,0,27,organic,ecommerce,False,0
18,445.36,12,2,2,1,45,outbound,saas,False,0
80,249.69,8,4,0,2,22,outbound,services,False,0
48,2049.73,13,3,1,0,57,referral,healthcare,False,1
32,717.05,15,6,0,2,148,outbound,healthcare,False,0
44,240.69,9,2,2,1,4,outbound,healthcare,False,0
135,375.58,11,7,2,0,3,organic,healthcare,True,1
24,562.85,17,3,1,0,12,paid_search,ecommerce,False,0
28,460.35,9,4,0,0,44,paid_search,services,False,0
149,646.61,14,3,1,2,48,organic,healthcare,False,0
58,527.77,12,0,0,1,0,social,finance,False,1
93,122.65,17,4,0,2,8,paid_search,ecommerce,True,0
75,57.35,11,6,1,0,7,paid_search,ecommerce,True,0
53,339.13,12,3,1,2,5,organic,saas,False,0
41,863.07,13,8,1,0,17,organic,ecommerce,False,0
106,342.97,19,0,0,0,89,outbound,saas,False,0
138,1696.91,17,7,0,1,1,organic,finance,True,0
130,470.18,17,1,0,1,16,organic,services,False,1
21,1914.47,12,6,0,2,4,paid_search,ecommerce,True,1
155,1559.16,9,4,0,4,22,referral,ecommerce,True,1
41,1409.92,15,5,0,1,14,referral,finance,False,0
30,147.89,10,4,3,1,12,referral,saas,False,1
48,501.27,11,4,0,0,5,organic,services,True,0
106,1673.67,11,3,0,1,29,organic,ecommerce,False,0
84,647.0,15,8,0,2,6,outbound,saas,True,1
45,857.79,12,1,0,2,30,referral,saas,False,0
107,122.99,12,5,0,0,8,referral,services,True,0
61,3356.96,9,2,0,1,31,social,saas,False,0
35,223.32,12,3,2,3,3,social,finance,False,0
31,67.06,11,7,0,0,13,organic,saas,False,1
76,346.84,8,3,0,1,23,paid_search,saas,False,0
51,42.63,12,6,1,2,0,referral,services,False,1
18,166.48,15,3,0,1,2,paid_search,saas,False,0
108,6364.63,9,3,0,3,41,outbound,saas,True,0
37,336.96,7,4,0,3,4,referral,healthcare,True,1
195,118.18,12,5,0,0,6,social,services,False,0
18,505.37,15,4,1,2,0,outbound,ecommerce,True,1
47,200.78,15,7,1,0,15,referral,saas,False,1
31,1169.72,12,3,1,2,5,outbound,services,False,0
25,202.44,9,3,0,1,63,referral,finance,False,0
37,645.96,8,8,0,1,1,outbound,services,True,1
225,156.48,8,1,0,0,99,paid_search,finance,False,0
61,6627.8,5,4,2,0,8,referral,finance,True,1
29,815.36,14,4,1,1,10,referral,ecommerce,True,0
13,426.02,14,3,1,1,98,organic,ecommerce,False,0
14,367.62,11,6,0,1,5,paid_search,finance,True,1
36,283.27,13,5,1,1,1,outbound,finance,True,1
33,230.23,12,2,0,1,53,referral,services,False,0
46,223.99,9,6,1,0,12,organic,healthcare,True,0
9,2639.46,17,5,0,0,24,paid_search,ecommerce,False,0
51,283.55,8,3,0,1,40,organic,healthcare,False,0
124,58.59,9,4,1,1,5,organic,healthcare,False,0
200,153.55,18,7,1,0,3,outbound,ecommerce,False,0
12,1246.04,10,4,1,2,0,paid_search,finance,True,1
29,382.86,14,3,0,0,58,paid_search,healthcare,False,0
28,430.92,10,3,0,0,9,referral,saas,False,0
61,1587.34,10,0,0,3,56,organic,healthcare,True,1
21,226.52,14,5,1,2,101,paid_search,healthcare,True,0
210,927.43,15,4,1,0,2,social,services,False,0
57,252.68,10,6,0,0,2,referral,ecommerce,True,0
49,876.45,17,1,0,0,6,outbound,healthcare,False,0
195,333.24,12,6,0,2,90,referral,healthcare,False,0
54,387.01,12,4,0,1,6,referral,healthcare,True,0
75,1118.94,7,11,1,0,40,social,saas,False,0
30,1041.09,9,6,1,1,46,outbound,services,False,0
18,417.62,8,2,0,1,8,social,services,True,0
34,307.47,13,7,1,0,6,outbound,healthcare,False,0
314,2438.52,13,4,1,3,22,social,healthcare,False,0
91,888.32,11,2,0,0,18,outbound,saas,False,0
68,333.24,7,3,0,2,30,organic,healthcare,True,0
25,256.45,12,2,0,3,72,social,ecommerce,False,0
113,1373.2,9,0,1,2,1,paid_search,finance,True,0
18,553.02,12,4,0,0,87,referral,saas,False,0
16,418.4,10,5,0,1,38,social,finance,False,0
35,552.79,12,5,0,0,53,outbound,ecommerce,True,0
261,690.76,11,4,1,1,12,outbound,finance,False,0
249,465.59,15,5,1,1,13,paid_search,healthcare,True,1
38,1642.03,3,2,1,2,17,social,saas,True,0
32,1736.0,13,2,1,0,15,social,ecommerce,False,0
15,838.73,11,5,1,2,1,paid_search,services,False,0
58,1948.31,11,4,0,0,18,organic,healthcare,False,0
62,496.95,8,5,0,0,2,organic,saas,True,0
103,982.73,19,4,1,0,11,social,ecommerce,False,0
113,1345.41,7,2,0,0,26,referral,ecommerce,False,0
47,1365.18,13,3,1,1,18,outbound,healthcare,False,0
85,1231.51,8,3,0,2,17,paid_search,healthcare,True,0
31,926.29,9,4,0,2,35,outbound,saas,False,0
84,3488.15,13,1,0,0,31,paid_search,healthcare,False,0
36,287.24,13,3,2,2,20,social,finance,True,1
79,421.9,11,7,0,2,23,organic,finance,True,1
74,397.62,11,3,2,0,2,referral,saas,False,1
58,341.02,10,6,2,2,13,outbound,ecommerce,False,1
103,67.44,8,3,2,1,21,outbound,ecommerce,False,0
16,1948.6,12,4,0,0,15,outbound,saas,True,1
23,176.61,6,6,0,0,47,organic,ecommerce,True,0
44,583.95,12,8,0,0,20,paid_search,saas,False,0
17,118.88,5,1,0,0,21,organic,saas,True,0
39,916.64,14,5,0,1,25,organic,finance,False,0
40,224.66,22,4,0,2,7,social,ecommerce,False,0
156,158.23,10,6,0,1,70,social,finance,False,0
61,598.45,12,4,1,0,47,social,saas,True,0
124,244.51,12,3,1,1,56,outbound,healthcare,False,0
70,277.51,10,4,0,0,15,social,ecommerce,True,1
36,585.1,14,2,1,1,43,outbound,finance,False,0
61,1096.62,12,6,0,1,8,organic,finance,False,0
98,217.37,11,3,0,0,8,organic,ecommerce,False,0
142,182.88,13,2,1,1,19,referral,healthcare,False,0
49,504.46,9,3,0,1,41,outbound,saas,False,0
15,844.93,5,3,0,2,6,organic,healthcare,False,0
14,2127.61,15,4,2,2,3,referral,saas,True,1
42,168.79,13,6,1,1,20,social,ecommerce,True,1
8,358.54,11,4,1,1,32,organic,saas,True,1
230,1596.85,15,2,0,0,44,paid_search,services,True,0
88,3544.29,15,5,0,2,36,outbound,ecommerce,False,0
33,182.53,17,9,2,0,28,social,healthcare,False,0
22,235.38,11,3,0,0,2,organic,ecommerce,False,1
124,721.33,11,7,0,1,12,outbound,ecommerce,False,1
22,276.51,10,3,0,1,37,paid_search,saas,False,0
24,230.62,16,7,1,1,19,outbound,services,False,1
30,629.21,10,6,0,0,18,paid_search,finance,False,0
60,2320.23,16,5,0,0,2,referral,saas,False,0
90,133.02,11,0,0,2,69,paid_search,finance,True,0
142,2204.67,18,5,0,0,18,paid_search,ecommerce,False,0
126,277.34,14,7,1,1,23,outbound,saas,False,0
55,696.31,10,4,1,1,116,organic,healthcare,True,0
124,2418.37,11,7,2,1,29,organic,saas,True,1
32,682.2,15,4,0,0,30,paid_search,saas,True,1
13,365.95,8,8,0,0,21,social,finance,False,0
32,1010.47,11,4,0,3,48,outbound,ecommerce,False,0
29,414.4,14,3,0,2,5,outbound,services,True,0
33,829.94,14,4,1,1,28,paid_search,finance,False,0
25,401.54,16,4,0,4,49,paid_search,services,False,0
38,1165.79,14,7,0,0,16,organic,healthcare,False,0
90,122.21,16,4,0,2,25,referral,services,False,1
215,178.84,11,3,0,0,36,outbound,ecommerce,False,0
14,120.43,10,3,1,2,33,social,healthcare,False,0
19,465.71,16,4,0,1,16,referral,healthcare,False,0
29,106.75,15,2,0,2,2,paid_search,services,False,0
101,246.7,18,5,2,0,79,outbound,saas,False,0
46,162.79,16,1,0,2,38,referral,healthcare,False,1
31,2163.92,18,3,3,1,14,organic,finance,False,1
97,182.97,12,4,1,1,70,paid_search,ecommerce,True,0
117,136.11,12,6,2,0,41,organic,services,False,1
54,631.65,14,1,2,1,9,organic,ecommerce,False,0
28,2661.97,16,6,1,0,23,organic,saas,False,1
68,438.75,16,7,0,0,0,paid_search,healthcare,False,0
45,474.03,12,10,0,1,4,referral,ecommerce,False,0
45,1791.41,6,4,0,2,31,paid_search,saas,False,1
36,1185.87,13,6,0,1,12,paid_search,saas,False,0
114,754.02,18,5,1,0,23,outbound,saas,True,1
67,275.24,11,4,1,2,19,social,finance,False,1
125,777.4,8,6,0,0,47,referral,services,False,1
159,126.37,24,4,0,1,24,paid_search,healthcare,True,1
79,264.1,15,2,0,1,35,outbound,saas,False,0
36,2062.06,12,2,1,2,17,organic,healthcare,False,0
125,1811.65,19,2,0,1,28,paid_search,services,True,1
79,763.17,18,1,1,0,13,outbound,finance,False,1
438,71.57,15,6,0,1,5,referral,ecommerce,False,0
70,147.2,12,3,0,0,3,social,saas,False,0
95,249.77,10,4,1,2,9,referral,services,False,0
69,415.01,10,3,1,0,29,social,services,False,0
50,141.12,7,3,0,0,4,paid_search,saas,False,1
44,385.17,8,5,2,0,5,organic,services,False,0
69,2885.04,7,2,0,1,30,paid_search,saas,True,1
83,735.71,10,2,1,2,17,organic,saas,False,0
137,613.28,19,7,0,1,6,outbound,finance,False,0
70,178.12,17,4,1,1,4,paid_search,healthcare,False,0
38,95.68,15,6,0,1,13,referral,ecommerce,True,0
42,144.29,8,2,0,1,23,social,services,True,0
19,91.89,20,2,1,1,4,social,services,False,0
206,531.15,15,6,1,0,20,paid_search,saas,True,1
35,723.34,18,3,0,2,50,referral,healthcare,True,0
118,187.67,10,5,0,0,5,outbound,finance,False,0
68,571.3,9,9,1,2,37,social,healthcare,False,0
70,2140.93,14,4,0,1,22,outbound,services,True,0
50,3490.14,13,3,1,1,45,outbound,finance,True,0
29,1064.66,8,2,0,0,9,social,saas,False,0
25,413.71,11,4,2,2,22,organic,saas,False,1
218,1030.81,9,4,0,2,1,referral,services,False,0
60,1904.19,15,6,1,2,5,organic,services,False,0
134,66.21,9,6,0,0,30,social,saas,False,0
165,2169.1,10,4,0,1,33,outbound,saas,False,0
39,285.83,4,2,1,1,14,referral,finance,False,0
77,288.6,10,2,0,0,22,paid_search,saas,False,0
57,345.53,8,8,2,3,11,organic,saas,True,1
22,678.64,15,4,1,0,22,outbound,services,True,0
47,162.19,16,1,0,1,52,organic,services,True,0
87,370.62,13,4,0,0,37,organic,services,True,0
37,833.2,14,5,1,0,52,organic,finance,False,0
42,613.13,12,5,1,2,17,organic,ecommerce,True,0
48,721.13,11,3,1,3,9,paid_search,services,True,0
296,356.39,8,2,3,3,34,referral,ecommerce,False,1
13,986.05,16,6,0,1,31,paid_search,ecommerce,False,0
82,1417.17,6,4,2,1,28,organic,services,False,0
45,1334.67,13,4,0,0,4,organic,finance,False,0
33,755.67,13,3,0,0,11,paid_search,services,False,0
44,1260.03,3,3,1,0,4,organic,saas,False,0
93,1177.4,15,0,0,1,21,social,services,True,1
97,7161.74,12,5,0,4,10,organic,healthcare,False,0
63,1665.81,8,0,1,1,7,paid_search,finance,False,0
131,450.9,10,12,1,1,142,paid_search,services,False,1
151,198.01,10,7,0,1,21,paid_search,ecommerce,True,0
105,379.5,12,1,1,1,22,organic,finance,False,0
35,353.62,10,7,2,2,56,organic,healthcare,False,1
81,821.74,15,2,0,2,50,outbound,finance,False,1
81,244.63,7,2,0,1,1,organic,services,False,0
28,1623.24,8,1,0,2,95,referral,finance,False,0
16,122.79,10,6,0,1,57,referral,saas,True,0
11,96.3,9,4,1,3,14,paid_search,saas,False,0
58,430.47,16,3,1,0,13,paid_search,services,False,1
69,212.18,7,4,1,1,2,social,services,False,0
21,140.02,15,5,0,0,11,outbound,services,True,0
126,260.59,19,6,0,0,43,paid_search,saas,False,0
62,230.1,13,4,2,0,102,paid_search,ecommerce,False,0
161,497.77,12,3,1,0,35,organic,finance,True,0
73,264.95,10,1,1,1,55,referral,finance,True,1
23,287.4,16,0,0,0,4,social,saas,True,0
79,490.36,15,9,1,2,58,organic,healthcare,False,0
93,1358.64,14,6,2,0,2,paid_search,saas,False,1
35,2144.68,14,5,0,1,1,outbound,healthcare,False,0
17,571.22,12,4,0,1,8,organic,saas,True,0
59,617.42,12,6,0,0,65,paid_search,saas,False,0
25,410.27,10,3,1,3,0,social,saas,False,0
134,797.31,9,3,0,1,34,organic,services,False,0
39,727.94,6,7,0,0,23,organic,finance,True,1
217,1855.39,9,3,1,0,5,organic,services,False,0
10,74.54,8,6,1,1,0,outbound,ecommerce,True,0
61,389.75,10,3,0,1,29,organic,ecommerce,False,0
171,691.73,17,6,1,0,7,organic,ecommerce,True,1
27,479.97,14,4,1,0,43,organic,healthcare,True,0
48,192.64,14,5,0,2,127,organic,ecommerce,False,0
40,134.37,12,6,1,1,47,referral,finance,False,1
32,1103.59,9,4,0,1,104,organic,services,True,0
66,231.15,14,3,0,0,12,referral,services,False,0
19,85.21,11,4,1,0,21,referral,saas,False,1
50,1160.46,7,0,0,2,2,outbound,healthcare,False,0
82,779.76,12,2,0,2,19,organic,saas,False,0
46,438.84,9,2,2,0,22,outbound,saas,False,0
25,197.44,11,5,0,0,53,referral,finance,True,0
124,439.9,11,2,0,2,7,organic,healthcare,False,0
98,1661.69,11,3,0,0,33,social,finance,False,0
24,98.03,12,3,0,1,3,outbound,saas,True,0
19,103.13,20,1,2,0,16,paid_search,services,True,1
25,263.02,12,4,0,0,1,outbound,services,False,0
84,479.79,12,8,1,0,0,paid_search,ecommerce,False,1
68,299.98,15,12,0,0,5,referral,services,False,0
103,937.12,14,5,0,3,76,outbound,saas,False,0
42,1463.86,13,8,1,2,3,paid_search,finance,False,0
26,651.17,11,6,1,3,38,outbound,services,True,0
114,863.02,14,4,0,1,29,paid_search,services,False,1
35,646.84,11,5,0,0,21,social,services,False,0
63,497.46,15,1,1,0,37,referral,ecommerce,False,0
16,135.16,9,2,0,0,8,organic,services,False,0
35,176.27,11,7,0,3,5,paid_search,finance,False,0
122,127.62,9,4,1,1,14,paid_search,saas,False,0
31,424.75,17,7,0,0,0,organic,saas,False,0
105,621.59,3,4,1,1,9,organic,finance,False,1
8,115.67,13,6,1,1,34,paid_search,healthcare,False,0
35,529.85,8,5,0,1,2,organic,healthcare,False,0
48,205.36,13,5,0,3,13,organic,services,True,0
220,169.15,11,5,1,1,40,social,finance,True,1
21,263.66,17,6,0,1,6,social,ecommerce,False,0
93,160.7,11,3,0,1,19,social,ecommerce,True,0
127,903.85,10,2,0,1,7,paid_search,healthcare,False,0
31,416.55,11,3,0,0,21,outbound,finance,True,1
40,1113.44,10,4,2,0,15,referral,healthcare,False,1
61,316.24,7,9,1,0,5,organic,healthcare,False,0
17,328.43,9,3,0,0,26,organic,finance,True,0
38,3207.93,7,5,0,0,34,social,finance,False,0
152,97.22,13,2,0,0,53,organic,services,False,0
83,1780.2,12,2,0,1,7,referral,saas,False,0
48,2577.37,8,4,1,0,25,outbound,finance,False,0
60,1059.78,15,0,1,0,59,organic,healthcare,True,0
87,354.08,7,8,2,0,5,organic,saas,False,0
101,2052.68,6,5,0,0,1,outbound,finance,False,0
35,357.18,11,2,1,0,1,referral,finance,False,0
186,243.28,14,3,1,0,8,organic,healthcare,False,0
157,334.2,13,2,0,0,3,outbound,finance,False,0
94,278.61,11,3,1,1,20,outbound,ecommerce,False,0
28,191.21,17,5,2,2,24,referral,saas,False,1
24,1495.19,13,3,0,0,26,referral,ecommerce,False,0
42,227.36,13,7,1,1,11,paid_search,ecommerce,False,0
57,478.35,7,3,0,4,7,organic,finance,True,1
13,116.31,14,3,0,1,40,referral,services,False,0
81,508.17,14,5,1,1,55,paid_search,finance,True,1
153,155.1,15,4,0,0,46,social,saas,False,0
87,151.34,11,3,1,0,12,outbound,ecommerce,False,0
32,441.74,13,5,0,1,4,organic,saas,False,1
29,1417.96,12,4,0,2,3,referral,finance,True,1
69,765.41,11,2,0,0,25,organic,saas,False,0
48,819.85,12,3,0,0,14,outbound,healthcare,False,0
78,432.72,11,0,0,0,2,paid_search,finance,False,0
88,352.26,12,5,1,0,44,referral,finance,False,1
131,1086.96,13,5,1,1,37,referral,ecommerce,False,1
22,280.57,9,6,0,1,5,paid_search,ecommerce,False,0
65,1135.05,13,6,2,2,28,social,finance,False,1
41,1695.86,15,1,1,1,36,social,healthcare,False,1
50,212.43,14,7,0,1,12,referral,saas,False,1
109,246.05,5,2,1,0,1,social,services,False,0
119,285.52,15,6,1,0,10,outbound,healthcare,True,0
167,113.64,15,1,1,1,48,paid_search,healthcare,False,0
77,308.15,14,3,0,1,26,referral,saas,True,0
50,1810.67,9,4,0,2,29,organic,ecommerce,False,0
45,173.2,13,4,0,1,12,social,ecommerce,False,0
14,1854.18,10,6,0,2,39,referral,ecommerce,False,0
159,319.44,10,1,1,1,11,paid_search,healthcare,False,0
42,4080.75,17,1,0,1,19,organic,ecommerce,False,0
82,249.18,15,3,1,0,91,outbound,services,False,0
94,426.67,12,1,1,1,5,paid_search,services,False,0
20,198.31,15,2,2,0,6,social,saas,True,0
26,247.72,11,4,0,0,51,organic,saas,False,0
188,1878.41,13,4,1,0,17,outbound,finance,False,0
69,791.98,11,6,2,3,3,organic,services,True,1
34,1378.59,20,5,1,0,24,organic,services,False,0
49,132.21,12,5,1,0,35,outbound,saas,False,0
130,948.45,7,7,0,1,45,outbound,ecommerce,False,0
115,186.52,15,2,2,2,53,organic,saas,True,1
17,129.37,11,2,0,2,27,paid_search,services,False,1
202,625.63,19,2,0,1,7,social,healthcare,False,0
118,619.27,16,4,0,0,12,outbound,healthcare,False,0
48,519.75,10,3,0,0,3,paid_search,healthcare,False,0
21,1009.85,6,0,1,0,23,referral,ecommerce,False,1
127,1180.35,11,6,0,2,4,social,healthcare,False,1
80,2142.5,13,1,1,0,14,social,saas,False,0
17,149.85,15,5,1,2,20,social,healthcare,True,1
45,2212.81,11,4,0,2,13,referral,finance,True,1
666,3236.71,9,7,0,1,62,organic,finance,True,0
55,341.64,9,0,2,0,4,outbound,ecommerce,True,0
30,92.9,12,5,2,1,2,outbound,services,False,0
24,123.53,13,5,0,2,1,social,finance,False,0
225,310.49,11,2,0,1,17,organic,saas,True,0
108,3692.8,15,3,1,1,49,organic,saas,False,0
168,501.24,12,4,1,0,14,social,healthcare,False,0
67,265.82,13,5,1,0,76,organic,ecommerce,True,0
149,248.29,7,10,0,2,12,outbound,saas,False,0
28,131.27,9,5,0,0,20,paid_search,saas,False,0
62,1181.54,11,8,0,1,0,social,saas,False,0
69,449.41,11,3,0,0,2,outbound,healthcare,False,0
165,4023.19,12,1,0,0,4,paid_search,healthcare,False,0
70,923.54,10,4,0,0,32,paid_search,saas,False,1
33,1129.96,12,2,0,0,46,referral,finance,False,0
57,386.8,10,5,1,1,19,referral,ecommerce,False,1
14,165.5,11,4,0,2,81,paid_search,ecommerce,False,1
9,205.7,16,2,0,3,10,referral,saas,False,1
106,125.31,15,5,0,1,21,outbound,finance,True,0
40,1224.63,9,2,2,1,20,paid_search,services,False,0
44,335.32,15,8,2,1,8,organic,healthcare,False,0
106,1277.3,14,4,1,2,41,paid_search,saas,True,1
167,564.49,5,2,0,1,42,paid_search,ecommerce,False,0
84,367.67,12,6,0,2,127,organic,saas,True,0
255,152.99,14,4,0,0,19,organic,services,False,0
82,666.23,16,6,0,0,13,social,saas,True,0
70,395.98,12,4,1,1,35,paid_search,services,False,0
66,1214.62,11,2,1,0,19,outbound,healthcare,False,1
20,240.95,10,4,1,3,29,organic,healthcare,False,0
117,912.43,8,2,0,1,98,organic,services,True,0
8,2542.36,10,7,1,2,9,social,saas,False,1
34,647.14,10,4,1,1,5,outbound,finance,False,0
56,1080.62,13,5,0,2,37,paid_search,saas,False,0
29,872.96,14,5,1,3,9,organic,services,False,0
38,3288.19,12,6,1,3,16,organic,healthcare,False,0
238,714.48,12,3,1,0,96,referral,saas,False,1
132,992.23,8,4,1,1,19,paid_search,services,False,0
32,475.19,14,4,0,4,7,paid_search,saas,False,0
38,227.15,14,2,0,1,20,organic,saas,False,1
20,147.2,15,3,1,3,35,referral,finance,False,1
96,1749.22,12,2,3,1,28,outbound,ecommerce,False,1
45,179.76,10,5,0,0,51,social,services,False,0
11,1038.84,8,2,0,0,45,referral,healthcare,False,0
59,746.96,13,4,2,0,48,organic,healthcare,False,0
78,1233.72,6,4,0,0,0,paid_search,ecommerce,False,0
118,294.5,6,4,1,3,1,paid_search,saas,False,0
51,223.47,14,3,0,4,5,social,services,False,0
41,719.37,14,4,1,1,16,outbound,saas,False,0
267,367.84,9,4,0,0,39,outbound,healthcare,False,1
55,143.88,11,3,1,0,31,outbound,ecommerce,False,0
97,3423.87,8,3,1,2,9,outbound,ecommerce,False,0
35,223.32,20,6,0,1,38,outbound,healthcare,False,1
95,182.43,9,6,0,0,2,organic,finance,False,0
17,386.78,8,3,1,1,41,organic,finance,False,1
38,1724.79,21,2,0,1,13,paid_search,services,True,0
21,56.44,9,1,0,0,15,referral,ecommerce,False,0
34,1587.45,12,3,2,1,148,organic,ecommerce,True,1
148,198.05,18,5,0,0,52,outbound,saas,True,0
33,641.96,18,4,2,1,14,referral,finance,False,0
97,250.63,11,10,1,2,2,referral,ecommerce,False,0
184,3611.64,11,1,0,1,13,organic,healthcare,False,0
53,558.15,16,8,1,1,25,paid_search,saas,False,0
121,242.72,10,2,0,0,126,organic,services,True,0
84,364.64,9,6,0,0,1,outbound,services,True,0
60,538.96,10,4,0,2,8,referral,services,False,0
100,588.56,12,1,1,2,3,social,saas,False,0
238,764.15,16,9,1,3,6,paid_search,services,True,1
33,492.06,10,7,2,1,91,paid_search,saas,False,0
25,124.32,11,3,0,1,118,paid_search,ecommerce,False,0
24,350.63,10,3,0,0,34,social,saas,False,0
121,903.85,9,7,1,1,0,social,ecommerce,False,0
135,252.17,12,5,0,3,8,organic,healthcare,False,0
36,965.63,14,6,0,3,15,outbound,saas,False,0
10,508.63,8,5,0,0,80,organic,ecommerce,False,0
32,396.34,8,7,0,0,20,outbound,finance,True,0
85,1626.43,22,5,0,3,17,organic,services,False,0
52,86.65,10,4,0,0,24,paid_search,finance,False,0
63,250.81,11,3,2,1,15,outbound,healthcare,False,0
36,1689.91,14,6,1,0,1,organic,saas,False,1
123,3071.89,12,5,0,1,65,paid_search,services,False,0
72,4846.41,7,2,0,1,19,paid_search,saas,False,0
87,518.2,9,8,2,2,49,organic,ecommerce,False,0
62,778.91,9,5,1,2,19,social,saas,False,0
83,1115.91,9,3,0,1,25,outbound,finance,True,1
79,1763.53,9,4,0,0,5,outbound,ecommerce,True,1
26,673.91,18,4,0,0,124,paid_search,finance,False,0
74,1244.08,10,6,0,1,1,referral,ecommerce,False,1
103,780.37,17,6,1,2,6,organic,ecommerce,False,1
138,830.66,13,7,2,2,44,organic,ecommerce,True,1
76,196.69,18,2,0,0,4,organic,saas,True,0
25,354.53,8,5,1,3,1,outbound,ecommerce,True,1
29,292.14,14,3,0,1,72,outbound,healthcare,True,0
